modi_domain	modi_phylum	modi_class	modi_order	modi_family	modi_genus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicella
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodobiaceae	Rhodobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Roseospirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Afifellaceae	Afifella
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Tepidamorphaceae	Tepidamorphus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Tepidamorphaceae	Lutibaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Rhodoligotrophos
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Azonexus
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sterolibacterium
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Zoogloea
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rhodocyclus
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azovibrio
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Denitratisoma
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Methyloversatilis
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Uliginosibacterium
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Novispirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Nisaea
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodovibrionaceae	Rhodovibrio
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Roseospira
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Skermanella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Nitrospirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Niveispirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Tistrella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Telmatospirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Insolitispirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Thalassobaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Oceanibaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodovibrionaceae	Fodinicurvata
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhodovibrionaceae	Tistlia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Phaeovibrio
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Elstera
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella
Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillum
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Jonesiaceae	Flavimobilis
Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter
Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Saprospira
Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Lewinellaceae	Lewinella
Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Lewinellaceae	Flavilitoribacter
Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Albibacterium
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Caenibius
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sandarakinorhabdus
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Allosphingosinicella
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingorhabdus
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingopyxis
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sphingosinicella
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingopyxis
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Spirillaceae	Spirillum
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Oceanispirochaeta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Breznakiellaceae	Gracilinema
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Thiospirochaeta
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Sphaerochaetaceae	Sphaerochaeta
Bacteria	Actinobacteria	Actinomycetia	Sporichthyales	Sporichthyaceae	Sporichthya
Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Sporolactobacillus
Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Tuberibacillus
Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Pullulanibacillus
Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Sinobaca
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Kitasatospora
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptacidiphilus
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Embleya
Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Yinghuangia
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Acrocarpospora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Herbidospora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Microbispora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Sphaerimonospora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Microtetraspora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Planobispora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Planomonospora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Planotetraspora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Streptosporangium
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Sphaerisporangium
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Thermoactinospora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Thermocatellispora
Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurisphaera
Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera
Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus
Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus
Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Saccharolobus
Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfuracidifex
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophales	Syntrophaceae	Smithella
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophales	Syntrophaceae	Syntrophus
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophales	Syntrophaceae	Desulfobacca
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophales	Syntrophaceae	Desulfomonile
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacterium
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulforhabdus
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Thermodesulforhabdus
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfoglaeba
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfosoma
Bacteria	Firmicutes	Clostridia	Eubacteriales	Syntrophomonadaceae	Pelospora
Bacteria	Firmicutes	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas
Bacteria	Firmicutes	Clostridia	Eubacteriales	Syntrophomonadaceae	Thermohydrogenium
Bacteria	Firmicutes	Clostridia	Eubacteriales	Syntrophomonadaceae	Thermosyntropha
Bacteria	Firmicutes	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus
Bacteria	Firmicutes	Clostridia	Eubacteriales	Syntrophomonadaceae	Dethiobacter
Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Fervidicola
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Marinithermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Calidithermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Oceanithermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Vulcanithermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Rhabdothermus
Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Thermithiobacillaceae	Thermithiobacillus
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Mechercharimyces
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Planifilum
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Seinonella
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoflavimicrobium
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Melghirimyces
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter
Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Desulfovirgula
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius
Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus
Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus
Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfatator
Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium
Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium
Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermosulfurimonas
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Thermodesulfobium
Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Caldanaerovirga
Archaea	Crenarchaeota	Thermoprotei	Thermofilales	Thermofilaceae	Thermofilum
Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Actinocorallia
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Spirillospora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Thermostaphylospora
Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Thermomonosporaceae	Thermomonospora
Archaea	Candidatus_Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	Thermoplasma
Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta
Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Caldivirga
Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum
Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteus
Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Marinitoga
Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga
Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga
Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga
Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Defluviitoga
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Beggiatoa
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiolinaceae	Thiolinea
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiofilaceae	Thiofilum
Bacteria	Deinococcus-Thermus	Deinococci	Trueperales	Trueperaceae	Truepera
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaeroarcus
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaeromusa
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosinus
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Dendrosporobacter
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Propionispira
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Propionispora
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Thermosinus
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Sporolituus
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Persicirhabdus
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Haloferula
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Labrys
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Starkeya
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Pseudoxanthobacteraceae	Pseudoxanthobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Fulvimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Pseudofulvimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Panacagrimonas
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfarculus
Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter
Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
Bacteria	Actinobacteria	Actinomycetia	Catenulisporales	Actinospicaceae	Actinospica
Bacteria	Actinobacteria	Actinomycetia	Catenulisporales	Catenulisporaceae	Catenulispora
Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Balnearium
Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium
Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio
Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Phorcysia
Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Puniceicoccus
Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita
Bacteria	Firmicutes	Thermolithobacteria	Thermolithobacterales	Thermolithobacteraceae	Thermolithobacter
Bacteria	Firmicutes	Clostridia	Natranaerobiales	Natranaerobiaceae	Natranaerobius
Bacteria	Firmicutes	Clostridia	Natranaerobiales	Natranaerobiaceae	Natronovirga
Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methermicoccaceae	Methermicoccus
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Hydrocarboniphaga
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Nevskia
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Cohaesibacteraceae	Cohaesibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Granulosicoccus
Archaea	Euryarchaeota	Methanomicrobia	Methanocellales	Methanocellaceae	Methanocella
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus
